1.000000000000e-09 1.750866218422e+00
1.000000000000e-06 1.750866218422e+00
4.852010000000e-06 1.750866218422e+00
9.704030000000e-06 1.750865988849e+00
1.455600000000e-05 1.750865988849e+00
1.940810000000e-05 1.750864079571e+00
2.426010000000e-05 1.750863849998e+00
2.911210000000e-05 1.750862170298e+00
3.396410000000e-05 1.750860031455e+00
3.832630729342e-05 1.750872455223e+00
3.881610000000e-05 1.750847414635e+00
4.366810000000e-05 1.750599337435e+00
4.852010000000e-05 1.750350995442e+00
5.337210000000e-05 1.750100937820e+00
5.822420000000e-05 1.749852520038e+00
6.307620000000e-05 1.749602391210e+00
6.792820000000e-05 1.749353907730e+00
7.278020000000e-05 1.749103707636e+00
7.763220000000e-05 1.748853241942e+00
8.248420000000e-05 1.748602740398e+00
8.733620000000e-05 1.748352432883e+00
9.218830000000e-05 1.748101854544e+00
9.704030000000e-05 1.747849562927e+00
1.007759840238e-04 1.747656410350e+00
1.018920000000e-04 1.719188149847e+00
1.050044280023e-04 1.637179470375e+00
1.067440000000e-04 1.725008952100e+00
1.070047330076e-04 1.737790730473e+00
1.071591967146e-04 1.733893925849e+00
1.073136604216e-04 1.729987765642e+00
1.074642625359e-04 1.726073348491e+00
1.076187262429e-04 1.722150030499e+00
1.077731899498e-04 1.718217754164e+00
1.080782557711e-04 1.710325497968e+00
1.082327194781e-04 1.706365972521e+00
1.083833215924e-04 1.702396653919e+00
1.085377852994e-04 1.698418644049e+00
1.086883874137e-04 1.694431298563e+00
1.088428511206e-04 1.690434544349e+00
1.089973148276e-04 1.686427725076e+00
1.091479169419e-04 1.682411961145e+00
1.093023806489e-04 1.678386585438e+00
1.094568443559e-04 1.674350934947e+00
1.096074464702e-04 1.670306136148e+00
1.097619101771e-04 1.666251515118e+00
1.099163738841e-04 1.662187003562e+00
1.100669759984e-04 1.658111929246e+00
1.102214397054e-04 1.654027416062e+00
1.103759034124e-04 1.649932791438e+00
1.105265055267e-04 1.645827375930e+00
1.106809692337e-04 1.641712299563e+00
1.115960000000e-04 1.688338867666e+00
1.126812742390e-04 1.742022951636e+00
1.164480000000e-04 1.721221178544e+00
1.176550056036e-04 1.714502028517e+00
1.207404181505e-04 1.633024170539e+00
1.208948818574e-04 1.628876691933e+00
1.210454839717e-04 1.624718631051e+00
1.211999476787e-04 1.620549279116e+00
1.213000000000e-04 1.617843289451e+00
1.213544113857e-04 1.616369791231e+00
1.261520000000e-04 1.552685852720e+00
1.287841156912e-04 1.516611143979e+00
1.310040000000e-04 1.603096045514e+00
1.312439502248e-04 1.612166488735e+00
1.313984139318e-04 1.607964590213e+00
1.315490160461e-04 1.603752311287e+00
1.317034797531e-04 1.599528934385e+00
1.318579434601e-04 1.595294376570e+00
1.320085455744e-04 1.591047925266e+00
1.321630092813e-04 1.586790734934e+00
1.323136113956e-04 1.582522097492e+00
1.324680751026e-04 1.578241275923e+00
1.326225388096e-04 1.573949446776e+00
1.327731409239e-04 1.569645887958e+00
1.329276046309e-04 1.565330492121e+00
1.330820683378e-04 1.561002525796e+00
1.332326704521e-04 1.556663174267e+00
1.333871341591e-04 1.552311687161e+00
1.335415978661e-04 1.547947967496e+00
1.336921999804e-04 1.543571269056e+00
1.338466636874e-04 1.539182769730e+00
1.340011273944e-04 1.534781722139e+00
1.341517295087e-04 1.530367370009e+00
1.343061932156e-04 1.525940897665e+00
1.344606569226e-04 1.521501547533e+00
1.358560000000e-04 1.520223555206e+00
1.407080000000e-04 1.515769024010e+00
1.445123826541e-04 1.512268846407e+00
1.446668463610e-04 1.507789242502e+00
1.448213100680e-04 1.503296290090e+00
1.449719121823e-04 1.498789207458e+00
1.455600000000e-04 1.498511260601e+00
1.504120000000e-04 1.496215829936e+00
1.548691742068e-04 1.494102271736e+00
1.550236379138e-04 1.489567293416e+00
1.551742400281e-04 1.485019146927e+00
1.552640000000e-04 1.482369771365e+00
1.553287037351e-04 1.480457024256e+00
1.554793058494e-04 1.475880811839e+00
1.556337695563e-04 1.471289679010e+00
1.557882332633e-04 1.466684856527e+00
1.559388353776e-04 1.462065538357e+00
1.560932990846e-04 1.457430885928e+00
1.562477627916e-04 1.452782136476e+00
1.563983649059e-04 1.448118471034e+00
1.565528286129e-04 1.443439730281e+00
1.567072923198e-04 1.438745079491e+00
1.568578944341e-04 1.434035764493e+00
