q_nm_inv,geant4_sum,metal_sum,bin_z
1.0566406458708306,61.37148503318895,67.4555601249449,0.6338922699776799
1.1699219097847178,91.61487492918968,68.70956157147884,-2.1064124477156723
1.2832031736986047,76.08223821595311,75.32223330065608,-0.07322425636496273
1.3964844376124919,77.8099337592721,80.87664152681828,0.282441778883237
1.509765701526379,70.55986402370036,77.63436965318397,0.6975917322192753
1.623046965440266,89.45149909704924,90.90906994044781,0.1283097314033906
1.7363282293541529,108.45446011610329,95.95100371353328,-1.0247754219124234
1.84960949326804,100.40011249342933,95.41481202747673,-0.41896280139777126
1.9628907571819272,113.08175091445446,94.34989994205534,-1.529452007036642
2.076172021095814,113.71562072820961,115.64777463302016,0.14940258640909024
2.189453285009701,115.7538196828682,108.87075399165042,-0.5393689745316502
2.3027345489235884,107.36548801977187,132.26778089255095,1.8961383315038969
2.4160158128374754,107.32363540679216,116.72746116109192,0.7477067501470855
2.5292970767513623,123.06039566919208,123.6323064789176,0.0425990405794197
2.642578340665249,156.32150942226872,132.9209119179286,-1.601297699469758
2.7558596045791366,147.09764657914639,154.7449193233624,0.5206881842738552
2.8691408684930235,144.98172557540238,157.39098869264126,0.8404491556896755
2.9824221324069105,144.10233407467604,147.4750123284757,0.23178930366397565
3.0957033963207974,137.17833421751857,154.8786415392533,1.2182289677234648
3.2089846602346848,167.4265597090125,151.70362189784646,-1.0320058936483754
3.3222659241485717,185.77068990841508,174.3522174935788,-0.7037916629957385
3.4355471880624586,169.04270208906382,175.9466685820371,0.4370076212903319
3.5488284519763456,153.7110184088815,173.52673613047227,1.306921773878893
3.662109715890233,189.8587714638561,178.07397332135588,-0.7178420162857151
3.77539097980412,187.85207258164883,172.45837419480085,-0.9534581283364449
3.888672243718007,200.9457835862413,183.71713519096375,-1.0402015204157633
4.001953507631894,172.53397415066138,214.04411425767466,2.5067187490526486
4.115234771545781,197.55873169132974,205.26959288539365,0.452082329028789
4.228516035459668,201.79652457032353,196.77823090087622,-0.29771735147235556
4.341797299373555,195.49016200657934,207.0505009163171,0.6761157388242461
4.455078563287443,206.8575300425291,192.60998065583408,-0.8427873479963127
4.56835982720133,219.2439493611455,209.39743361296132,-0.5599560987101035
4.681641091115217,229.26093134106486,190.8595094141201,-2.2323166114115134
4.794922355029104,223.60894760244992,215.99062780488748,-0.4296665003301826
4.9082036189429905,251.40167009597644,224.5772510273382,-1.431607512015668
5.021484882856877,237.41131192911416,211.7645195554942,-1.437216942890948
5.134766146770764,256.9024568926543,224.53271492943168,-1.7357302367403573
5.248047410684651,240.25054335594177,223.1181372255087,-0.9390641573430372
5.361328674598538,259.9169689769333,229.7193466919707,-1.6061555630583062
5.474609938512426,284.8748540468514,218.9499049814185,-3.4635445650807295
5.587891202426313,240.5106621766463,242.12334886658937,0.08696444671611928
5.7011724663402,278.6119946744293,251.63531724270433,-1.3796115841222796
5.814453730254087,285.3313235659152,275.3988952320069,-0.4958753358389406
5.927734994167974,255.74500605871435,261.0282038579462,0.27446309076478015
6.041016258081861,276.6227755639702,260.73275488615036,-0.7987212052989999
6.154297521995748,305.58020239230245,259.8306387523189,-2.256138030021904
6.2675787859096355,293.43258411996067,287.186476232484,-0.30634405293342953
6.380860049823522,284.39873489551246,288.7611231803894,0.2169397856750882
6.494141313737409,330.8812523756642,311.06675912532955,-0.9123758848089067
6.607422577651296,309.73350863624364,277.9926301809028,-1.5392334534760763
6.720703841565183,309.09870373271406,302.59690717980266,-0.30802710216638657
6.83398510547907,328.40344408061355,311.6765912575647,-0.7807391425694588
6.947266369392957,327.02394771389663,289.681613991037,-1.7796910860954385
7.060547633306845,321.22379736276343,303.64238385716453,-0.8280698354829484
7.173828897220732,311.42470185644925,319.9987551001832,0.4031695222345784
7.287110161134619,311.22416540488484,327.4708644649072,0.7607127655630388
7.400391425048506,340.4609863618389,333.324053122662,-0.3227568403104212
7.513672688962393,336.99408341012895,342.02267210604623,0.22890855483072883
7.6269539528762795,367.4180694427341,354.97696183621883,-0.546439470899223
7.7402352167901665,354.54644205677323,360.7417000392452,0.27395847963135306
7.853516480704054,336.2351555079222,389.0339901652187,2.320444773392815
7.966797744617941,355.3757797963917,365.7835212335922,0.4608387565246364
8.080079008531829,386.6607747953385,389.42333030421287,0.11655627164555805
8.193360272445716,367.1084668170661,396.1165554346517,1.2332982899865275
8.306641536359603,394.7086505657062,373.9411337869242,-0.8763199617117141
8.41992280027349,399.4844231782481,381.29935339652,-0.7669160530104444
8.533204064187377,387.25830190908164,410.3905961420387,0.9655122901783967
8.646485328101264,387.95292864600196,390.7355673154816,0.11799552187818386
8.75976659201515,402.3314673313871,406.2512037118431,0.16177883662560147
8.873047855929038,411.58281498460565,436.19170983321965,0.9981597504394154
8.986329119842924,441.765077056014,456.0735062023159,0.5586508979168541
9.099610383756811,412.10529231093824,433.6865791724995,0.8741285822403222
9.212891647670698,442.4010388739407,457.63134559895843,0.5930048708922104
9.326172911584585,430.7633979450911,451.2148493891582,0.8152881496021799
9.439454175498472,425.20342698693275,500.28940112446435,2.9199714903453016
9.55273543941236,480.44749802723527,472.420028667897,-0.30567441382466615
9.666016703326246,517.0617274455726,457.2468004776165,-2.2393163889312184
9.779297967240133,481.7300329878926,460.9007818293758,-0.7979323729553578
9.892579231154022,481.1824572086334,489.73844658210874,0.3227750763832247
10.005860495067909,499.842515065684,495.0746431116713,-0.17766155490393923
10.119141758981796,541.6157606523484,525.1496746819466,-0.5900274422123722
10.232423022895683,542.1145078269765,547.9236792901065,0.2063562490391664
10.34570428680957,513.034565044567,521.9041965566576,0.3267441365809402
10.458985550723456,519.7251277308678,518.5883943458321,-0.04160484443076441
10.572266814637343,543.1928455813322,545.6882903436199,0.08889915351939308
10.68554807855123,560.5306486082263,583.1089360155165,0.7837321128149645
10.798829342465117,574.3731649187393,593.5231670585927,0.6607023337763437
10.912110606379004,619.2626406922936,597.3547115456313,-0.7361189105184059
11.025391870292891,592.0699844229966,641.1026793383062,1.6440464308012543
11.138673134206778,568.2053741910495,660.2452163624112,3.11339520174538
11.251954398120665,654.5870330848265,676.1051345136366,0.6934296295414786
11.365235662034552,669.8855947181582,671.9430158692412,0.06620089244283633
11.47851692594844,636.8972900938243,648.8166323360056,0.39369203718194623
11.591798189862327,674.8066990198568,693.7696498846635,0.6012893832938592
11.705079453776214,689.3827495188452,654.0641393538099,-1.1306382751921014
11.818360717690101,729.8196869847598,663.9719294362003,-2.0720584956665222
11.931641981603988,749.8896597735584,711.9945361949503,-1.165659192639959
12.044923245517875,716.935234247474,690.258892379934,-0.8425499500545843
12.158204509431762,769.9915101982187,755.537264768267,-0.4349383957249303
12.271485773345649,813.5106179225259,816.1710422229953,0.07709659845378233
12.384767037259536,787.3834244096652,814.339573261328,0.7930497321488233
12.498048301173423,793.6725291317562,849.8689801472938,1.6371510216481227
12.61132956508731,855.0926866180962,878.8468272026512,0.670205992226559
12.724610829001197,875.8798562888987,885.7907894589007,0.2782853029184442
12.837892092915084,894.4579749172553,895.1079927771352,0.01807263700978528
12.95117335682897,920.6202086396515,933.9622814068571,0.3643731982387869
13.06445462074286,966.8664008751512,949.3600960774347,-0.4711192379046579
13.177735884656746,1018.1727201354224,996.2961620246642,-0.5713338113124978
13.291017148570633,1037.5786361442879,994.9943741858006,-1.1093645918047252
13.40429841248452,1068.3630267672706,1052.4039767620852,-0.4058572128783603
13.517579676398407,1096.2309773857705,1133.8310601422563,0.9351842745197125
13.630860940312294,1157.4174117380753,1131.7891662828624,-0.63160326047729
13.744142204226181,1178.7125005382113,1124.9582574795932,-1.3257546687196202
13.857423468140068,1224.5065102069639,1198.6840777690522,-0.614799023930976
13.970704732053955,1246.8707932406105,1212.6338266958483,-0.8134408826550654
14.083985995967842,1270.6408677422442,1286.9416383779608,0.3804415324598433
14.197267259881729,1340.101391454693,1312.646757107228,-0.6274394621859155
14.310548523795616,1395.1839084605454,1407.6755079660797,0.2750756156415388
14.423829787709503,1413.740214444697,1388.7595894788392,-0.5530325597216166
14.53711105162339,1461.1300036432222,1463.3316111275926,0.0476868968262553
14.650392315537278,1559.9542424433166,1507.5040571468417,-1.1071674697042544
14.763673579451165,1522.3691001362167,1540.7685963152908,0.39066108558323526
14.876954843365052,1533.5510443220846,1605.1582370018587,1.5001802899984027
14.990236107278939,1609.7143923691474,1640.9469894398935,0.6454534554501379
15.103517371192826,1724.073266245774,1751.4944676531013,0.5456584781145899
15.216798635106713,1812.610209280625,1823.8534823697992,0.21846589054316368
15.3300798990206,1831.2283559577772,1819.980864131474,-0.21876742582326947
15.443361162934487,1898.5702570280991,1893.3296614214778,-0.10000174547667452
15.556642426848374,1968.390455616871,1892.9617065275088,-1.4273260205721425
15.66992369076226,2048.755105962511,1963.258218825562,-1.57545685665909
15.783204954676147,2040.637788402848,1988.8460952080786,-0.9577416023234145
15.896486218590034,2008.0028118417831,2129.0350066105602,2.2191589012601383
16.00976748250392,2136.583219807595,2144.1742882010294,0.13634936639321918
16.12304874641781,2228.182270994992,2164.530459501664,-1.123299755631312
16.236330010331695,2232.885873110965,2279.8545646341518,0.8199369014762051
16.349611274245586,2322.0792865473777,2327.6824205685407,0.09668739669417807
16.462892538159473,2417.8992257462814,2246.853844572557,-2.9479627406702305
16.57617380207336,2378.5338690637145,2373.2274336365517,-0.09054042695915981
16.689455065987246,2468.114281144459,2517.696466012858,0.8257776995742013
16.802736329901133,2547.507052352652,2550.3720003468916,0.04702722455725218
16.91601759381502,2526.2235091777984,2639.5618168395013,1.8503924410867851
17.029298857728907,2637.729564635316,2608.728133717319,-0.4711992366212384
17.142580121642794,2659.681226171786,2686.3848966215737,0.4299995192730096
17.25586138555668,2774.667528839782,2768.363808987662,-0.09953821909699939
17.369142649470568,2791.523017797619,2850.498249229975,0.9221268994412175
17.482423913384455,2885.582247440703,2895.582426682813,0.15427260771125537
17.595705177298342,2866.113138921559,2869.1854438525625,0.0476690884135904
17.70898644121223,2955.4169823583215,2971.2242521550506,0.24171982681338494
17.822267705126116,3008.998763441574,3078.0033135360572,1.0389547160538013
17.935548969040003,3064.2074872603407,3046.9847741135163,-0.258050243576841
18.04883023295389,3162.933823107276,3165.1333884773776,0.03230927502803245
18.162111496867777,3228.43003519543,3214.5796008715406,-0.20220285396558998
18.275392760781664,3295.1102892249473,3261.0603632756975,-0.4929699723146323
18.38867402469555,3305.9061127847526,3208.711642402457,-1.4129020818508427
18.501955288609437,3392.6882023038343,3308.391729891766,-1.2082754399916757
18.615236552523324,3436.273107400397,3374.942866739002,-0.8701751380869626
18.728517816437215,3456.141076622531,3391.7748589105904,-0.9109878174310239
18.8417990803511,3510.4043395179324,3383.2754258313216,-1.7935209604783828
18.95508034426499,3463.3987446539104,3479.7532344274223,0.23017897632768639
19.068361608178876,3487.9894558397937,3503.1333400720323,0.21216730704575174
19.181642872092763,3488.6781927538104,3498.18572901655,0.1331875801557954
19.29492413600665,3530.896428125445,3623.6422973468434,1.2848699783076354
19.408205399920536,3573.462051888462,3666.6635386000853,1.2848782422388783
19.521486663834423,3645.795946406899,3627.5965315760113,-0.2504579197916719
19.63476792774831,3618.1521775417496,3660.8557099860627,0.5857780561488377
19.748049191662197,3721.3757716289256,3652.622891818639,-0.9388161152745146
19.861330455576084,3650.0820717383176,3701.2169562652707,0.7011395503310321
19.97461171948997,3757.383967028931,3792.602763080038,0.47357313528861433
20.087892983403858,3741.1308798962564,3825.2782727532904,1.1338496394632125
20.201174247317745,3918.990607746877,3819.327468585223,-1.3256907209188233
20.314455511231632,3939.237386328634,3835.281712889904,-1.3793271098656024
20.42773677514552,3871.0494097087067,3776.170745008276,-1.2695850679280032
20.541018039059406,3862.527643977257,3908.169630187622,0.6051206586358155
20.654299302973293,3843.532022951753,3802.255006674677,-0.551857661753769
20.76758056688718,3746.543189106509,3785.724860093789,0.5279834100024342
20.880861830801067,3729.4080138269346,3817.5546356732957,1.1925410177121494
20.994143094714953,3844.643284729158,3949.0392747446313,1.3814317653367554
21.10742435862884,3899.8253298494965,3873.4068617841695,-0.35058494568995796
21.220705622542727,3840.083547265269,3919.6808801717125,1.055659012345687
21.333986886456614,3914.293124809861,3804.680779988412,-1.4588003218367933
21.4472681503705,3962.523853951716,3954.392872510827,-0.10667069602011081
21.560549414284388,3943.144181077718,3926.8154642414447,-0.2152036606393684
21.673830678198275,3923.6975689195096,3902.745127329603,-0.2772849365883653
21.787111942112162,3959.5887681826716,3970.5340815636446,0.14335551581323333
21.900393206026052,3939.342596421484,3921.2754133534618,-0.23815624681984593
22.01367446993994,3910.8544300653157,3894.3343239267706,-0.2184956327041395
22.126955733853826,4065.805423975282,3948.09418586042,-1.5358503285699574
22.240236997767713,4111.156017038971,4052.5066209267825,-0.758838704971736
22.3535182616816,4029.5157956788316,3953.45841074083,-0.9974788781232873
22.466799525595487,3954.2890098401112,3967.657279765117,0.17592261128493952
22.580080789509374,4002.5406939606764,4059.144003586611,0.7343057007226875
22.69336205342326,3978.9541706639575,4096.319065773627,1.5254989781157131
22.806643317337148,4057.915706835396,4089.926775341213,0.41409745755779837
22.919924581251035,4034.5477287608082,3993.264257302886,-0.5387536387962788
23.03320584516492,4016.499819074059,4004.607469331473,-0.15557515572340666
23.14648710907881,4042.2077368000755,4101.670656000846,0.7698825727197749
23.259768372992696,3968.477863199543,4045.736071429681,1.009212530384005
23.373049636906583,3999.3679927090416,4022.320852831588,0.2988082272409128
23.48633090082047,4123.204287904897,4056.1967474194244,-0.8624179565183021
23.599612164734356,4084.698199227598,4108.84928865073,0.31121991678122424
23.712893428648243,4014.8322970233858,4018.530962859397,0.048204137927096394
23.82617469256213,4004.624262758298,4011.5722022326663,0.0906389354256365
23.939455956476017,3997.274821141269,4073.253475521691,0.9855286608786207
24.052737220389904,4047.403427806217,4025.7523564100266,-0.28114462903043314
24.16601848430379,4064.3399839429185,4046.8373059770092,-0.22719023396854843
24.279299748217678,4064.3426686963066,3987.9332273756154,-0.9959594524002472
24.392581012131565,3994.21441290807,4084.363150436431,1.1715561306861209
24.505862276045452,4028.6207344131544,4006.3650846916717,-0.28968424198819737
24.61914353995934,4023.67372487206,3978.1459707459435,-0.5960232303748481
24.732424803873226,4002.4496935724746,4019.166434494895,0.2180144920637716
24.845706067787113,4007.4456263175234,4017.1476080706343,0.1262376527921956
24.958987331701,4055.085833442863,4046.2789735910483,-0.1143076632554045
25.072268595614887,3984.833886375185,4069.06555710244,1.094054496771562
25.185549859528777,4093.9921987171983,4076.1872686421266,-0.22919185938166173
25.298831123442664,4092.139619686757,3995.1188847990707,-1.2592601199666007
25.41211238735655,4058.9171403003857,4024.3508837688714,-0.44857439635971075
25.525393651270438,4129.509972145781,4016.9169749482535,-1.4552225517381498
25.638674915184325,3965.448525629239,3946.7585730340797,-0.24545258426170402
25.75195617909821,4104.177589205705,4097.6638265448855,-0.08359806802388912
25.8652374430121,4031.565494117938,4086.931696559055,0.7162669551461446
25.978518706925986,4015.7825194063043,4025.7016011138767,0.12892552679450017
26.091799970839872,3936.4113713765983,3950.605372096179,0.18677921594028912
26.20508123475376,4044.1232291588094,4024.4945324076107,-0.25367858654306163
26.318362498667646,4037.4306044217665,4015.5096394086722,-0.2845212159524478
26.431643762581533,4025.570233870996,4039.319413073361,0.1785560464694163
26.54492502649542,4000.785592962842,3972.6954517104605,-0.3661486358090193
26.658206290409307,3910.2299329040106,3953.5592573951,0.5707163721088186
26.771487554323194,3979.6663555850973,3942.734801699291,-0.48402055024641655
26.88476881823708,3977.1921223946847,3984.401122134179,0.09413552891534746
26.998050082150968,4029.9183278065175,3993.722438673256,-0.4712443283745219
27.111331346064855,4049.1475186552852,4001.9675075439736,-0.6114453231696274
27.22461260997874,3933.60667684488,3979.021356347017,0.5943830193646601
27.33789387389263,4026.2011913268216,3864.8093501680705,-2.113689929040764
27.451175137806516,4010.5703337509767,3925.7278315902804,-1.1076938628783675
27.564456401720403,3894.7710361396894,3951.468776460737,0.7475629107633467
27.67773766563429,3847.0128606548533,4070.269922987558,2.919068154692846
27.791018929548176,3888.1452532352414,3954.1563547838014,0.8678212577353154
27.904300193462063,3867.371186806122,3953.489501498174,1.1340145267399457
28.01758145737595,3867.730029353872,3914.9610285372473,0.6224668024131261
28.130862721289837,3912.695895225741,3907.6374883428216,-0.06662354860793776
28.244143985203724,3863.410010331194,3979.7198485742556,1.5267055539010688
28.357425249117615,3922.778854283504,3815.231194578926,-1.4235349962211608
28.4707065130315,3906.052097734995,3852.4015401557554,-0.7100953813234925
28.58398777694539,3747.2128311403794,3798.7998999312986,0.6911369782131996
28.697269040859275,3783.236682894174,3780.407171632629,-0.03777361019278353
28.810550304773162,3793.362539815018,3876.790046033915,1.1074110561432324
28.92383156868705,3735.3449030553456,3787.1236968514277,0.6942132320056814
29.037112832600936,3680.819736856036,3826.6218080744147,1.955605172245322
29.150394096514823,3818.399238456972,3798.9560919697396,-0.25869232968660066
29.26367536042871,3768.864474889124,3774.3710874393582,0.07363011207344575
29.376956624342597,3770.817133984994,3698.414928436978,-0.9741755842090929
29.490237888256484,3728.2035046974197,3746.4534590877593,0.2451869425800106
29.60351915217037,3696.029678836814,3708.7949480359675,0.17264010900852897
29.716800416084258,3710.1316752175335,3729.4537100207526,0.26135664100697603
29.830081679998145,3751.676796922344,3600.8986745870207,-2.0459678392857277
29.94336294391203,3665.3610557723005,3723.2571298389084,0.7811513361052013
